date,temperature_2m,relative_humidity_2m,terrestrial_radiation
2024-08-07 00:00:00+00:00,21.484999,72.0,0.0
2024-08-07 01:00:00+00:00,20.885,75.0,0.0
2024-08-07 02:00:00+00:00,20.984999,73.0,0.0
2024-08-07 03:00:00+00:00,21.185,70.0,0.0
2024-08-07 04:00:00+00:00,20.885,69.0,0.0
2024-08-07 05:00:00+00:00,20.585,69.0,0.0
2024-08-07 06:00:00+00:00,20.785,67.0,38.837708
2024-08-07 07:00:00+00:00,23.385,56.0,229.98418
2024-08-07 08:00:00+00:00,26.585,43.0,492.0075
2024-08-07 09:00:00+00:00,30.185,33.0,735.88727
2024-08-07 10:00:00+00:00,33.285,26.0,944.98505
2024-08-07 11:00:00+00:00,35.885002,23.0,1105.032
2024-08-07 12:00:00+00:00,37.885002,19.0,1205.1011
2024-08-07 13:00:00+00:00,38.985,15.0,1238.3506
2024-08-07 14:00:00+00:00,39.685,13.0,1202.4938
2024-08-07 15:00:00+00:00,40.185,12.0,1099.9541
2024-08-07 16:00:00+00:00,40.185,11.0,937.7006
2024-08-07 17:00:00+00:00,38.985,14.0,726.77356
2024-08-07 18:00:00+00:00,36.285,19.0,481.53275
2024-08-07 19:00:00+00:00,32.285,26.0,218.68019
2024-08-07 20:00:00+00:00,27.885,39.0,33.02208
2024-08-07 21:00:00+00:00,25.785,49.0,0.0
2024-08-07 22:00:00+00:00,24.285,57.0,0.0
2024-08-07 23:00:00+00:00,23.484999,63.0,0.0
2024-08-08 00:00:00+00:00,23.484999,65.0,0.0
2024-08-08 01:00:00+00:00,23.885,62.0,0.0
2024-08-08 02:00:00+00:00,23.984999,60.0,0.0
2024-08-08 03:00:00+00:00,23.685,61.0,0.0
2024-08-08 04:00:00+00:00,22.984999,65.0,0.0
2024-08-08 05:00:00+00:00,22.385,69.0,0.0
2024-08-08 06:00:00+00:00,22.085,74.0,37.13706
2024-08-08 07:00:00+00:00,23.984999,67.0,226.79315
2024-08-08 08:00:00+00:00,26.484999,55.0,489.25555
2024-08-08 09:00:00+00:00,29.085,45.0,733.5017
2024-08-08 10:00:00+00:00,31.585,36.0,942.8687
2024-08-08 11:00:00+00:00,33.885002,30.0,1103.0697
2024-08-08 12:00:00+00:00,34.985,28.0,1203.1653
2024-08-08 13:00:00+00:00,36.285,25.0,1236.3125
2024-08-08 14:00:00+00:00,37.285,23.0,1200.2313
2024-08-08 15:00:00+00:00,37.285,22.0,1097.3601
2024-08-08 16:00:00+00:00,37.185,22.0,934.68945
2024-08-08 17:00:00+00:00,36.185,24.0,723.28955
2024-08-08 18:00:00+00:00,33.485,29.0,477.55197
2024-08-08 19:00:00+00:00,30.484999,35.0,214.21265
2024-08-08 20:00:00+00:00,27.185,44.0,30.685163
2024-08-08 21:00:00+00:00,25.484999,53.0,0.0
2024-08-08 22:00:00+00:00,23.984999,64.0,0.0
2024-08-08 23:00:00+00:00,22.385,77.0,0.0
2024-08-09 00:00:00+00:00,21.885,84.0,0.0
2024-08-09 01:00:00+00:00,21.885,84.0,0.0
2024-08-09 02:00:00+00:00,22.085,82.0,0.0
2024-08-09 03:00:00+00:00,22.185,79.0,0.0
2024-08-09 04:00:00+00:00,22.185,75.0,0.0
2024-08-09 05:00:00+00:00,21.984999,73.0,0.0
2024-08-09 06:00:00+00:00,21.885,71.0,35.42218
2024-08-09 07:00:00+00:00,23.984999,62.0,223.5779
2024-08-09 08:00:00+00:00,26.484999,51.0,486.47858
2024-08-09 09:00:00+00:00,29.285,41.0,731.08905
2024-08-09 10:00:00+00:00,32.185,33.0,940.7204
2024-08-09 11:00:00+00:00,34.685,29.0,1101.0669
2024-08-09 12:00:00+00:00,36.085003,27.0,1201.1791
2024-08-09 13:00:00+00:00,37.285,24.0,1234.2133
2024-08-09 14:00:00+00:00,37.985,22.0,1197.896
2024-08-09 15:00:00+00:00,38.385002,21.0,1094.6823
2024-08-09 16:00:00+00:00,38.585003,20.0,931.5862
2024-08-09 17:00:00+00:00,38.385002,20.0,719.706
2024-08-09 18:00:00+00:00,37.185,23.0,473.4666
2024-08-09 19:00:00+00:00,32.885002,36.0,209.63792
2024-08-09 20:00:00+00:00,30.1415,53.0,28.293865
2024-08-09 21:00:00+00:00,28.241499,60.0,0.0
2024-08-09 22:00:00+00:00,26.8915,64.0,0.0
2024-08-09 23:00:00+00:00,25.9415,68.0,0.0
2024-08-10 00:00:00+00:00,25.1915,67.0,0.0
2024-08-10 01:00:00+00:00,24.6415,70.0,0.0
2024-08-10 02:00:00+00:00,24.1915,71.0,0.0
2024-08-10 03:00:00+00:00,23.5915,72.0,0.0
2024-08-10 04:00:00+00:00,23.1415,74.0,0.0
2024-08-10 05:00:00+00:00,22.7915,75.0,0.0
2024-08-10 06:00:00+00:00,22.6915,73.0,33.696316
2024-08-10 07:00:00+00:00,24.1415,71.0,220.34013
2024-08-10 08:00:00+00:00,27.1415,59.0,483.67908
2024-08-10 09:00:00+00:00,29.6915,53.0,728.6496
2024-08-10 10:00:00+00:00,32.2915,47.0,938.539
2024-08-10 11:00:00+00:00,34.9415,38.0,1099.023
2024-08-10 12:00:00+00:00,36.891502,32.0,1199.1427
2024-08-10 13:00:00+00:00,38.0415,29.0,1232.0529
2024-08-10 14:00:00+00:00,38.591503,28.0,1195.4891
2024-08-10 15:00:00+00:00,38.7415,28.0,1091.9221
2024-08-10 16:00:00+00:00,38.341503,31.0,928.3918
2024-08-10 17:00:00+00:00,37.4415,34.0,716.0241
2024-08-10 18:00:00+00:00,36.4915,39.0,469.27878
2024-08-10 19:00:00+00:00,34.091503,46.0,204.95755
2024-08-10 20:00:00+00:00,31.4415,53.0,25.849829
2024-08-10 21:00:00+00:00,29.4415,59.0,0.0
2024-08-10 22:00:00+00:00,28.0415,63.0,0.0
2024-08-10 23:00:00+00:00,26.7915,69.0,0.0
2024-08-11 00:00:00+00:00,25.991499,71.0,0.0
2024-08-11 01:00:00+00:00,25.241499,75.0,0.0
2024-08-11 02:00:00+00:00,24.6415,78.0,0.0
2024-08-11 03:00:00+00:00,24.0415,80.0,0.0
2024-08-11 04:00:00+00:00,23.6915,80.0,0.0
2024-08-11 05:00:00+00:00,23.3415,81.0,0.0
2024-08-11 06:00:00+00:00,22.6915,84.0,31.958574
2024-08-11 07:00:00+00:00,23.6915,81.0,217.08199
2024-08-11 08:00:00+00:00,26.9415,65.0,480.85773
2024-08-11 09:00:00+00:00,29.2915,55.0,726.18506
2024-08-11 10:00:00+00:00,31.8915,46.0,936.32623
2024-08-11 11:00:00+00:00,34.141502,37.0,1096.9388
2024-08-11 12:00:00+00:00,35.6915,35.0,1197.0562
2024-08-11 13:00:00+00:00,36.341503,35.0,1229.8323
2024-08-11 14:00:00+00:00,36.7915,37.0,1193.0118
2024-08-11 15:00:00+00:00,36.841503,41.0,1089.0826
2024-08-11 16:00:00+00:00,34.841503,48.0,925.1096
2024-08-11 17:00:00+00:00,32.841503,56.0,712.2485
2024-08-11 18:00:00+00:00,31.3915,60.0,464.99167
2024-08-11 19:00:00+00:00,28.9415,68.0,200.17929
2024-08-11 20:00:00+00:00,27.0415,73.0,23.35403
2024-08-11 21:00:00+00:00,25.6415,75.0,0.0
2024-08-11 22:00:00+00:00,24.4415,77.0,0.0
2024-08-11 23:00:00+00:00,23.5915,80.0,0.0
2024-08-12 00:00:00+00:00,22.8915,81.0,0.0
2024-08-12 01:00:00+00:00,22.1415,85.0,0.0
2024-08-12 02:00:00+00:00,21.5915,88.0,0.0
2024-08-12 03:00:00+00:00,21.1915,90.0,0.0
2024-08-12 04:00:00+00:00,21.1915,90.0,0.0
2024-08-12 05:00:00+00:00,21.491499,89.0,0.0
2024-08-12 06:00:00+00:00,21.9415,86.0,30.21152
2024-08-12 07:00:00+00:00,22.3415,86.0,213.80478
2024-08-12 08:00:00+00:00,23.3415,80.0,478.01602
2024-08-12 09:00:00+00:00,24.8915,72.0,723.6957
2024-08-12 10:00:00+00:00,26.8415,64.0,934.08124
2024-08-12 11:00:00+00:00,29.3915,53.0,1094.8151
2024-08-12 12:00:00+00:00,31.491499,41.0,1194.92
2024-08-12 13:00:00+00:00,33.4415,35.0,1227.552
2024-08-12 14:00:00+00:00,34.891502,27.0,1190.4646
2024-08-12 15:00:00+00:00,35.5415,23.0,1086.1642
2024-08-12 16:00:00+00:00,35.4415,24.0,921.74005
2024-08-12 17:00:00+00:00,34.091503,32.0,708.38007
2024-08-12 18:00:00+00:00,31.8415,41.0,460.6106
2024-08-12 19:00:00+00:00,28.9415,51.0,195.30458
2024-08-12 20:00:00+00:00,26.0915,65.0,20.811811
2024-08-12 21:00:00+00:00,24.5415,74.0,0.0
2024-08-12 22:00:00+00:00,23.741499,79.0,0.0
2024-08-12 23:00:00+00:00,23.3915,79.0,0.0
2024-08-13 00:00:00+00:00,22.5415,78.0,0.0
2024-08-13 01:00:00+00:00,21.9415,81.0,0.0
2024-08-13 02:00:00+00:00,21.2915,85.0,0.0
2024-08-13 03:00:00+00:00,20.8915,88.0,0.0
2024-08-13 04:00:00+00:00,20.491499,91.0,0.0
2024-08-13 05:00:00+00:00,20.1415,93.0,0.0
2024-08-13 06:00:00+00:00,19.8415,93.0,28.454842
2024-08-13 07:00:00+00:00,21.0415,89.0,210.51067
2024-08-13 08:00:00+00:00,22.9415,81.0,475.15466
2024-08-13 09:00:00+00:00,24.7915,71.0,721.18225
2024-08-13 10:00:00+00:00,26.2915,62.0,931.8059
2024-08-13 11:00:00+00:00,27.5415,53.0,1092.6519
2024-08-13 12:00:00+00:00,30.5415,39.0,1192.7352
2024-08-13 13:00:00+00:00,32.2415,31.0,1225.213
2024-08-13 14:00:00+00:00,33.4915,27.0,1187.849
2024-08-13 15:00:00+00:00,34.0415,24.0,1083.169
2024-08-13 16:00:00+00:00,34.2415,20.0,918.28754
2024-08-13 17:00:00+00:00,33.7915,21.0,704.4239
2024-08-13 18:00:00+00:00,30.991499,38.0,456.1384
2024-08-13 19:00:00+00:00,28.4415,45.0,190.3397
2024-08-13 20:00:00+00:00,26.1415,54.0,18.222185
2024-08-13 21:00:00+00:00,25.2915,55.0,0.0
2024-08-13 22:00:00+00:00,24.8415,51.0,0.0
2024-08-13 23:00:00+00:00,24.741499,44.0,0.0
2024-08-14 00:00:00+00:00,23.3415,46.0,0.0
2024-08-14 01:00:00+00:00,22.4415,49.0,0.0
2024-08-14 02:00:00+00:00,21.491499,52.0,0.0
2024-08-14 03:00:00+00:00,20.6915,55.0,0.0
2024-08-14 04:00:00+00:00,20.0415,58.0,0.0
2024-08-14 05:00:00+00:00,19.4415,61.0,0.0
2024-08-14 06:00:00+00:00,18.8915,68.0,26.68859
2024-08-14 07:00:00+00:00,20.1915,68.0,207.20296
2024-08-14 08:00:00+00:00,22.491499,61.0,472.27643
2024-08-14 09:00:00+00:00,24.8415,54.0,718.6457
2024-08-14 10:00:00+00:00,27.0915,46.0,929.50055
2024-08-14 11:00:00+00:00,29.0915,41.0,1090.4501
2024-08-14 12:00:00+00:00,30.7915,40.0,1190.5015
2024-08-14 13:00:00+00:00,32.2415,36.0,1222.8153
2024-08-14 14:00:00+00:00,33.141502,35.0,1185.1661
2024-08-14 15:00:00+00:00,33.7415,33.0,1080.0983
2024-08-14 16:00:00+00:00,33.641502,35.0,914.753
2024-08-14 17:00:00+00:00,31.3915,47.0,700.3814
2024-08-14 18:00:00+00:00,29.241499,51.0,451.5783
2024-08-14 19:00:00+00:00,27.1415,57.0,185.28822
2024-08-14 20:00:00+00:00,25.1915,64.0,15.593563
2024-08-14 21:00:00+00:00,23.9415,69.0,0.0
2024-08-14 22:00:00+00:00,23.0915,73.0,0.0
2024-08-14 23:00:00+00:00,22.5415,75.0,0.0
2024-08-15 00:00:00+00:00,21.2915,82.0,0.0
2024-08-15 01:00:00+00:00,20.991499,82.0,0.0
2024-08-15 02:00:00+00:00,20.7915,83.0,0.0
2024-08-15 03:00:00+00:00,20.8415,82.0,0.0
2024-08-15 04:00:00+00:00,19.9415,86.0,0.0
2024-08-15 05:00:00+00:00,19.8415,86.0,0.0
2024-08-15 06:00:00+00:00,19.4415,87.0,24.918318
2024-08-15 07:00:00+00:00,21.0915,81.0,203.88145
2024-08-15 08:00:00+00:00,24.0915,68.0,469.38174
2024-08-15 09:00:00+00:00,27.0415,57.0,716.08734
2024-08-15 10:00:00+00:00,29.6915,49.0,927.1651
2024-08-15 11:00:00+00:00,31.9415,42.0,1088.2091
2024-08-15 12:00:00+00:00,34.1915,35.0,1188.2208
2024-08-15 13:00:00+00:00,35.7915,31.0,1220.3613
2024-08-15 14:00:00+00:00,36.9415,26.0,1182.4175
2024-08-15 15:00:00+00:00,37.5415,23.0,1076.9542
2024-08-15 16:00:00+00:00,37.391502,23.0,911.1394
2024-08-15 17:00:00+00:00,37.091503,24.0,696.25696
2024-08-15 18:00:00+00:00,36.6915,27.0,446.93472
2024-08-15 19:00:00+00:00,33.591503,34.0,180.15489
2024-08-15 20:00:00+00:00,30.5415,42.0,12.917818
2024-08-15 21:00:00+00:00,28.1915,51.0,0.0
2024-08-15 22:00:00+00:00,26.6915,61.0,0.0
2024-08-15 23:00:00+00:00,25.8915,64.0,0.0
2024-08-16 00:00:00+00:00,24.6915,67.0,0.0
2024-08-16 01:00:00+00:00,23.741499,72.0,0.0
2024-08-16 02:00:00+00:00,22.6915,77.0,0.0
2024-08-16 03:00:00+00:00,22.241499,79.0,0.0
2024-08-16 04:00:00+00:00,21.8915,80.0,0.0
2024-08-16 05:00:00+00:00,21.5915,81.0,0.0
2024-08-16 06:00:00+00:00,21.5415,80.0,23.141602
2024-08-16 07:00:00+00:00,22.991499,72.0,200.5493
2024-08-16 08:00:00+00:00,25.991499,58.0,466.47256
2024-08-16 09:00:00+00:00,29.189499,48.0,713.50824
2024-08-16 10:00:00+00:00,31.689499,43.0,924.8023
2024-08-16 11:00:00+00:00,34.0895,35.0,1085.9318
2024-08-16 12:00:00+00:00,35.8395,30.0,1185.8928
2024-08-16 13:00:00+00:00,37.4895,21.0,1217.8507
2024-08-16 14:00:00+00:00,38.1395,19.0,1179.6045
2024-08-16 15:00:00+00:00,38.7395,16.0,1073.739
2024-08-16 16:00:00+00:00,38.6395,17.0,907.4503
2024-08-16 17:00:00+00:00,38.3395,18.0,692.053
2024-08-16 18:00:00+00:00,37.8395,19.0,442.21237
2024-08-16 19:00:00+00:00,35.0395,26.0,174.94461
2024-08-16 20:00:00+00:00,30.2395,46.0,10.206434
2024-08-16 21:00:00+00:00,27.939499,56.0,0.0
2024-08-16 22:00:00+00:00,26.3895,61.0,0.0
2024-08-16 23:00:00+00:00,25.189499,65.0,0.0
2024-08-17 00:00:00+00:00,24.7895,70.0,0.0
2024-08-17 01:00:00+00:00,24.0895,76.0,0.0
2024-08-17 02:00:00+00:00,23.6395,77.0,0.0
2024-08-17 03:00:00+00:00,23.2395,78.0,0.0
2024-08-17 04:00:00+00:00,22.5895,80.0,0.0
2024-08-17 05:00:00+00:00,22.3395,80.0,0.0
2024-08-17 06:00:00+00:00,22.2395,78.0,21.361355
2024-08-17 07:00:00+00:00,23.5895,73.0,197.20847
2024-08-17 08:00:00+00:00,26.4895,59.0,463.54922
2024-08-17 09:00:00+00:00,29.4895,49.0,710.9095
2024-08-17 10:00:00+00:00,31.8895,42.0,922.41095
2024-08-17 11:00:00+00:00,34.3395,34.0,1083.6176
2024-08-17 12:00:00+00:00,36.0395,32.0,1183.5198
2024-08-17 13:00:00+00:00,37.9395,25.0,1215.2861
2024-08-17 14:00:00+00:00,39.2395,20.0,1176.7289
2024-08-17 15:00:00+00:00,40.0395,18.0,1070.4547
2024-08-17 16:00:00+00:00,40.1395,15.0,903.687
2024-08-17 17:00:00+00:00,39.9395,15.0,687.77325
2024-08-17 18:00:00+00:00,39.1395,14.0,437.41467
2024-08-17 19:00:00+00:00,35.1895,35.0,169.66113
2024-08-17 20:00:00+00:00,31.8895,37.0,7.4584203
2024-08-17 21:00:00+00:00,29.3895,41.0,0.0
2024-08-17 22:00:00+00:00,27.439499,47.0,0.0
2024-08-17 23:00:00+00:00,26.189499,52.0,0.0
2024-08-18 00:00:00+00:00,25.7395,54.0,0.0
2024-08-18 01:00:00+00:00,25.189499,58.0,0.0
2024-08-18 02:00:00+00:00,24.7895,60.0,0.0
2024-08-18 03:00:00+00:00,24.3395,61.0,0.0
2024-08-18 04:00:00+00:00,24.1395,63.0,0.0
2024-08-18 05:00:00+00:00,24.0395,65.0,0.0
2024-08-18 06:00:00+00:00,23.4895,66.0,19.575314
2024-08-18 07:00:00+00:00,23.7395,67.0,193.8611
2024-08-18 08:00:00+00:00,26.3895,59.0,460.6151
2024-08-18 09:00:00+00:00,29.2895,50.0,708.29236
2024-08-18 10:00:00+00:00,31.989498,41.0,919.9932
2024-08-18 11:00:00+00:00,34.7395,33.0,1081.2676
2024-08-18 12:00:00+00:00,36.9895,29.0,1181.1017
2024-08-18 13:00:00+00:00,38.7895,24.0,1212.6677
2024-08-18 14:00:00+00:00,39.9895,21.0,1173.7926
2024-08-18 15:00:00+00:00,40.8895,20.0,1067.1036
2024-08-18 16:00:00+00:00,40.5895,23.0,899.8529
2024-08-18 17:00:00+00:00,39.2395,27.0,683.4218
2024-08-18 18:00:00+00:00,37.7395,28.0,432.5453
2024-08-18 19:00:00+00:00,34.2895,36.0,164.30966
2024-08-18 20:00:00+00:00,31.0895,46.0,4.6767783
2024-08-18 21:00:00+00:00,29.3895,52.0,0.0
2024-08-18 22:00:00+00:00,28.189499,56.0,0.0
2024-08-18 23:00:00+00:00,27.5395,58.0,0.0
2024-08-19 00:00:00+00:00,27.2395,58.0,0.0
2024-08-19 01:00:00+00:00,26.5895,61.0,0.0
2024-08-19 02:00:00+00:00,26.1395,62.0,0.0
2024-08-19 03:00:00+00:00,25.689499,64.0,0.0
2024-08-19 04:00:00+00:00,25.1395,67.0,0.0
2024-08-19 05:00:00+00:00,24.5895,70.0,0.0
2024-08-19 06:00:00+00:00,23.8895,72.0,17.790869
2024-08-19 07:00:00+00:00,24.5895,72.0,190.50871
2024-08-19 08:00:00+00:00,26.939499,61.0,457.67014
2024-08-19 09:00:00+00:00,29.2395,56.0,705.65796
2024-08-19 10:00:00+00:00,31.2895,51.0,917.5496
2024-08-19 11:00:00+00:00,33.1895,44.0,1078.883
2024-08-19 12:00:00+00:00,34.3895,43.0,1178.6395
2024-08-19 13:00:00+00:00,35.5395,40.0,1209.9976
2024-08-19 14:00:00+00:00,36.0395,36.0,1170.7969
2024-08-19 15:00:00+00:00,36.0395,34.0,1063.6884
2024-08-19 16:00:00+00:00,35.2895,33.0,895.9514
2024-08-19 17:00:00+00:00,33.6395,35.0,679.0012
2024-08-19 18:00:00+00:00,31.6395,39.0,427.60846
2024-08-19 19:00:00+00:00,29.0895,50.0,158.89523
2024-08-19 20:00:00+00:00,27.0395,60.0,1.86325
2024-08-19 21:00:00+00:00,25.689499,70.0,0.0
2024-08-19 22:00:00+00:00,24.689499,79.0,0.0
2024-08-19 23:00:00+00:00,23.9895,86.0,0.0
2024-08-20 00:00:00+00:00,23.6395,88.0,0.0
2024-08-20 01:00:00+00:00,23.2395,90.0,0.0
2024-08-20 02:00:00+00:00,22.8895,89.0,0.0
2024-08-20 03:00:00+00:00,22.3895,88.0,0.0
2024-08-20 04:00:00+00:00,21.9895,89.0,0.0
2024-08-20 05:00:00+00:00,21.5895,89.0,0.0
2024-08-20 06:00:00+00:00,21.0895,90.0,16.002226
2024-08-20 07:00:00+00:00,21.5895,89.0,187.15347
2024-08-20 08:00:00+00:00,22.9895,82.0,454.71652
2024-08-20 09:00:00+00:00,24.8895,75.0,703.0062
2024-08-20 10:00:00+00:00,26.9895,68.0,915.08075
2024-08-20 11:00:00+00:00,29.2895,59.0,1076.4633
2024-08-20 12:00:00+00:00,31.2395,52.0,1176.1322
2024-08-20 13:00:00+00:00,33.0895,47.0,1207.2719
2024-08-20 14:00:00+00:00,34.3895,44.0,1167.7369
2024-08-20 15:00:00+00:00,34.9895,41.0,1060.2004
2024-08-20 16:00:00+00:00,34.6895,38.0,891.97156
2024-08-20 17:00:00+00:00,34.0395,36.0,674.4982
2024-08-20 18:00:00+00:00,32.7395,36.0,422.58734
2024-08-20 19:00:00+00:00,30.189499,40.0,153.39656
2024-08-20 20:00:00+00:00,27.7395,51.0,0.0
2024-08-20 21:00:00+00:00,25.8895,61.0,0.0
2024-08-20 22:00:00+00:00,24.6395,67.0,0.0
2024-08-20 23:00:00+00:00,23.689499,72.0,0.0
2024-08-21 00:00:00+00:00,23.3895,75.0,0.0
2024-08-21 01:00:00+00:00,23.189499,74.0,0.0
2024-08-21 02:00:00+00:00,23.0895,71.0,0.0
2024-08-21 03:00:00+00:00,22.8395,70.0,0.0
2024-08-21 04:00:00+00:00,22.4895,71.0,0.0
2024-08-21 05:00:00+00:00,22.1395,74.0,0.0
2024-08-21 06:00:00+00:00,21.7395,75.0,14.208841
2024-08-21 07:00:00+00:00,22.5895,75.0,183.78459
2024-08-21 08:00:00+00:00,24.4895,67.0,451.74487
2024-08-21 09:00:00+00:00,27.0895,58.0,700.32916
2024-08-21 10:00:00+00:00,29.3395,51.0,912.57477
2024-08-21 11:00:00+00:00,31.7895,45.0,1073.9933
2024-08-21 12:00:00+00:00,33.5395,44.0,1173.5599
2024-08-21 13:00:00+00:00,34.8895,43.0,1204.4657
2024-08-21 14:00:00+00:00,35.3395,43.0,1164.5817
2024-08-21 15:00:00+00:00,35.4895,42.0,1056.6039
2024-08-21 16:00:00+00:00,34.9895,40.0,887.87146
2024-08-21 17:00:00+00:00,33.6395,42.0,669.868
2024-08-21 18:00:00+00:00,31.989498,46.0,417.43515
2024-08-21 19:00:00+00:00,29.5395,53.0,147.76595
2024-08-21 20:00:00+00:00,27.7395,57.0,0.0
2024-08-21 21:00:00+00:00,26.4895,61.0,0.0
2024-08-21 22:00:00+00:00,25.2395,68.0,0.0
2024-08-21 23:00:00+00:00,24.3395,73.0,0.0
2024-08-22 00:00:00+00:00,23.8895,75.0,0.0
2024-08-22 01:00:00+00:00,23.3395,79.0,0.0
2024-08-22 02:00:00+00:00,22.939499,81.0,0.0
2024-08-22 03:00:00+00:00,22.3395,83.0,0.0
2024-08-22 04:00:00+00:00,21.9895,86.0,0.0
2024-08-22 05:00:00+00:00,21.689499,88.0,0.0
2024-08-22 06:00:00+00:00,21.439499,89.0,12.407586
2024-08-22 07:00:00+00:00,22.6395,85.0,180.40051
2024-08-22 08:00:00+00:00,24.439499,79.0,448.75287
2024-08-22 09:00:00+00:00,26.2395,73.0,697.6238
2024-08-22 10:00:00+00:00,28.189499,64.0,910.0282
2024-08-22 11:00:00+00:00,30.0395,58.0,1071.4695
2024-08-22 12:00:00+00:00,31.8395,51.0,1170.9192
2024-08-22 13:00:00+00:00,33.0895,47.0,1201.5763
2024-08-22 14:00:00+00:00,34.0895,43.0,1161.329
2024-08-22 15:00:00+00:00,34.4395,43.0,1052.8975
2024-08-22 16:00:00+00:00,33.2395,47.0,883.6533
2024-08-22 17:00:00+00:00,31.8895,49.0,665.11206
2024-08-22 18:00:00+00:00,29.8895,57.0,412.1545
2024-08-22 19:00:00+00:00,27.439499,67.0,142.00893
2024-08-22 20:00:00+00:00,25.0895,78.0,0.0
2024-08-22 21:00:00+00:00,23.5895,84.0,0.0
2024-08-22 22:00:00+00:00,22.7895,86.0,0.0
2024-08-22 23:00:00+00:00,22.2395,89.0,0.0
2024-08-23 00:00:00+00:00,21.9895,86.0,0.0
2024-08-23 01:00:00+00:00,21.5895,88.0,0.0
2024-08-23 02:00:00+00:00,21.189499,87.0,0.0
2024-08-23 03:00:00+00:00,20.689499,89.0,0.0
2024-08-23 04:00:00+00:00,20.5895,90.0,0.0
2024-08-23 05:00:00+00:00,20.439499,92.0,0.0
2024-08-23 06:00:00+00:00,20.3895,94.0,10.59577
2024-08-23 07:00:00+00:00,21.0395,90.0,177.00024
2024-08-23 08:00:00+00:00,22.6395,83.0,445.7395
2024-08-23 09:00:00+00:00,24.3895,77.0,694.8871
2024-08-23 10:00:00+00:00,26.3395,68.0,907.4412
2024-08-23 11:00:00+00:00,28.5395,61.0,1068.8909
2024-08-23 12:00:00+00:00,30.9895,50.0,1168.2102
2024-08-23 13:00:00+00:00,32.7895,44.0,1198.605
2024-08-23 14:00:00+00:00,34.2895,36.0,1157.9806
2024-08-23 15:00:00+00:00,34.9895,35.0,1049.0841
2024-08-23 16:00:00+00:00,34.9895,34.0,879.3187
2024-08-23 17:00:00+00:00,34.2895,34.0,660.2358
2024-08-23 18:00:00+00:00,32.8895,37.0,406.7519
2024-08-23 19:00:00+00:00,30.4895,41.0,136.13281
2024-08-23 20:00:00+00:00,27.8895,48.0,0.0
2024-08-23 21:00:00+00:00,26.2395,55.0,0.0
2024-08-23 22:00:00+00:00,25.0395,59.0,0.0
2024-08-23 23:00:00+00:00,24.2895,64.0,0.0
2024-08-24 00:00:00+00:00,24.0395,64.0,0.0
2024-08-24 01:00:00+00:00,23.7395,66.0,0.0
2024-08-24 02:00:00+00:00,23.1395,68.0,0.0
2024-08-24 03:00:00+00:00,22.7395,70.0,0.0
2024-08-24 04:00:00+00:00,22.2895,73.0,0.0
2024-08-24 05:00:00+00:00,21.7395,75.0,0.0
2024-08-24 06:00:00+00:00,21.4895,76.0,8.780413
2024-08-24 07:00:00+00:00,22.5395,74.0,173.58351
2024-08-24 08:00:00+00:00,25.0895,64.0,442.70477
2024-08-24 09:00:00+00:00,27.6395,50.0,692.1208
2024-08-24 10:00:00+00:00,29.9895,41.0,904.8119
2024-08-24 11:00:00+00:00,31.939499,38.0,1066.258
2024-08-24 12:00:00+00:00,34.1895,33.0,1165.4325
2024-08-24 13:00:00+00:00,36.0395,27.0,1195.5513
2024-08-24 14:00:00+00:00,36.8395,25.0,1154.5386
2024-08-24 15:00:00+00:00,37.2395,25.0,1045.1678
2024-08-24 16:00:00+00:00,36.8895,27.0,874.8732
2024-08-24 17:00:00+00:00,35.8895,32.0,655.2435
2024-08-24 18:00:00+00:00,34.1395,37.0,401.2335
2024-08-24 19:00:00+00:00,31.3895,43.0,130.14255
2024-08-24 20:00:00+00:00,28.939499,51.0,0.0
2024-08-24 21:00:00+00:00,27.1395,56.0,0.0
2024-08-24 22:00:00+00:00,25.939499,61.0,0.0
2024-08-24 23:00:00+00:00,25.189499,67.0,0.0
2024-08-25 00:00:00+00:00,24.939499,67.0,0.0
2024-08-25 01:00:00+00:00,24.5895,67.0,0.0
2024-08-25 02:00:00+00:00,24.2395,67.0,0.0
2024-08-25 03:00:00+00:00,23.939499,67.0,0.0
2024-08-25 04:00:00+00:00,23.5395,70.0,0.0
2024-08-25 05:00:00+00:00,23.189499,72.0,0.0
2024-08-25 06:00:00+00:00,22.8395,76.0,6.9564843
2024-08-25 07:00:00+00:00,23.439499,74.0,170.15204
2024-08-25 08:00:00+00:00,25.6395,66.0,439.64777
2024-08-25 09:00:00+00:00,28.2895,58.0,689.3233
2024-08-25 10:00:00+00:00,30.8895,45.0,902.14014
2024-08-25 11:00:00+00:00,33.2395,38.0,1063.5704
2024-08-25 12:00:00+00:00,35.1895,32.0,1162.5872
2024-08-25 13:00:00+00:00,36.8395,27.0,1192.4172
2024-08-25 14:00:00+00:00,37.7395,24.0,1151.0048
2024-08-25 15:00:00+00:00,38.2395,24.0,1041.1501
2024-08-25 16:00:00+00:00,37.8895,24.0,870.3205
2024-08-25 17:00:00+00:00,36.9395,26.0,650.1417
2024-08-25 18:00:00+00:00,35.6395,27.0,395.60486
2024-08-25 19:00:00+00:00,32.5395,35.0,124.04774
2024-08-25 20:00:00+00:00,29.0395,49.0,0.0
2024-08-25 21:00:00+00:00,27.0895,52.0,0.0
2024-08-25 22:00:00+00:00,25.939499,58.0,0.0
